# Constructed from biom file
#OTU ID	MPR13nCUR	MPR22nCUR	MPR12nCUR	MPR24nCUR	MPR13nEST	MPR14nEST	MPR24nEST	MPR34nCUR	MPR26nEST	MPR21nEST	MPR23nCUR	MPR34nEST	MPR32nCUR	MPR33nCUR	MPR33nEST	MPR11nEST	MPR31nEST	MPR11nCUR
AY375087.1.1492	4.0	10.0	6.0	0.0	0.0	1.0	4.0	4.0	10.0	6.0	2.0	0.0	4.0	1.0	0.0	0.0	2.0	10.0
HM756463.1.1319	2.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DQ267701.1.1266	6.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
JN082684.1.1541	142.0	12.0	143.0	9.0	0.0	77.0	66.0	67.0	0.0	66.0	68.0	0.0	0.0	59.0	0.0	0.0	61.0	1.0
AOQI01000116.1.1301	34.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
KC431798.1.1207	242.0	0.0	80.0	3.0	0.0	52.0	0.0	0.0	0.0	0.0	155.0	0.0	3.0	0.0	0.0	0.0	1.0	0.0
HQ400393.1.1517	10.0	0.0	5.0	0.0	0.0	9.0	9.0	6.0	0.0	12.0	5.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0
KF021273.1.1521	13.0	28.0	15.0	1.0	0.0	8.0	20.0	20.0	45.0	6.0	19.0	0.0	6.0	20.0	0.0	0.0	18.0	1.0
HM591357.1.1493	10.0	1.0	0.0	0.0	0.0	0.0	6.0	4.0	0.0	9.0	4.0	0.0	0.0	1.0	0.0	0.0	4.0	0.0
CP005991.3255764.3257171	229.0	238.0	212.0	12.0	3.0	152.0	878.0	1087.0	273.0	840.0	275.0	0.0	216.0	862.0	12.0	0.0	255.0	178.0
GQ144701.1.1205	129.0	71.0	3.0	3.0	0.0	6.0	208.0	159.0	8.0	197.0	126.0	0.0	10.0	146.0	2.0	1.0	178.0	9.0
HM778452.1.1205	16.0	0.0	2.0	2.0	0.0	1.0	0.0	0.0	2.0	0.0	11.0	0.0	27.0	0.0	0.0	0.0	5.0	54.0
JQ074014.1.1356	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
JN969338.1.1545	61.0	33.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	34.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FJ868805.1.1515	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
KC431796.1.1360	29.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
AZUK01000001.1197001.1198524	14.0	15.0	10.0	0.0	0.0	8.0	14.0	23.0	21.0	12.0	20.0	0.0	6.0	17.0	0.0	0.0	17.0	10.0
HM557179.1.1382	205.0	6.0	0.0	6.0	0.0	2.0	5.0	7.0	7.0	8.0	120.0	0.0	2.0	4.0	0.0	0.0	5.0	11.0
DQ816089.1.1207	34.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	4.0	29.0	0.0	3.0	2.0	0.0	0.0	1.0	1.0
HQ757307.1.1206	99.0	0.0	71.0	4.0	0.0	44.0	0.0	0.0	0.0	0.0	69.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
AY563465.1.1506	20.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
JQ958875.1.1322	79.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	53.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DQ539024.1.1202	74.0	0.0	35.0	2.0	0.0	40.0	0.0	0.0	1.0	0.0	49.0	0.0	15.0	0.0	0.0	0.0	0.0	19.0
AGRM01000003.578375.579902	107.0	62.0	5.0	2.0	0.0	11.0	89.0	107.0	70.0	114.0	64.0	0.0	36.0	96.0	1.0	0.0	72.0	43.0
JF712666.1.1221	73.0	37.0	0.0	0.0	0.0	0.0	42.0	65.0	73.0	23.0	49.0	0.0	4.0	63.0	1.0	0.0	71.0	2.0
GU906249.1.1413	80.0	18.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	66.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
JQ190329.1.1367	48.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	22.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
CU915079.1.1330	9.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GALE01012247.44.1562	9.0	0.0	10.0	0.0	0.0	3.0	2.0	0.0	0.0	1.0	4.0	0.0	0.0	1.0	0.0	0.0	33.0	0.0
AOQI01000276.3448.4692	22.0	20.0	0.0	1.0	0.0	0.0	28.0	74.0	34.0	20.0	5.0	0.0	0.0	50.0	0.0	0.0	57.0	3.0
JX020739.1.995	21.0	81.0	0.0	0.0	0.0	0.0	19.0	27.0	34.0	29.0	19.0	0.0	18.0	25.0	1.0	0.0	25.0	26.0
CP000020.2853741.2855292	9.0	42.0	24.0	0.0	0.0	12.0	15.0	10.0	1.0	13.0	16.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0
HQ883945.1.1551	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
KF920746.1.1416	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
KC333901.1.1225	34.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AB845279.1.1381	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
KC834379.1.1333	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
JN626195.1.1493	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AF114496.1.1495	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CU915017.1.1342	11.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
KC907123.1.1277	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
KC907126.1.1274	1.0	0.0	134.0	0.0	0.0	86.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
EF634000.1.1240	4.0	0.0	3.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
JF900614.1.1309	2.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HM557535.1.1381	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0
CU915089.1.1328	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
JX096822.1.1207	54.0	0.0	3.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0	46.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EU869394.1.1371	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AAAA02048336.579.2089	3.0	4.0	5.0	1.0	0.0	4.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
KC179059.1.1444	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
KC993899.1.1350	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
KC333892.1.1228	25.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	27.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
KF434592.1.1256	5.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CU915090.1.1339	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EU560770.1.1499	2.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
HM159969.1.1516	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HQ728209.1.1508	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FJ393121.1.1506	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
KF500637.1.1346	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
HM459645.1.1463	8.0	1.0	0.0	0.0	0.0	0.0	20.0	1.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AB507489.1.1550	6.0	0.0	5.0	0.0	0.0	1.0	0.0	5.0	0.0	0.0	6.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0
AY850538.1.1201	36.0	164.0	0.0	2.0	0.0	0.0	0.0	26.0	130.0	0.0	76.0	0.0	0.0	29.0	1.0	0.0	40.0	0.0
AJKV01000019.72.1593	13.0	42.0	6.0	0.0	0.0	3.0	1.0	1.0	595.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0	4.0	3.0
EF406662.1.1508	16.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	7.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
AB845275.1.1413	1.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AB855733.1.1522	2.0	1.0	1.0	0.0	0.0	0.0	2.0	2.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
DQ234100.1.1513	12.0	6.0	0.0	2.0	0.0	0.0	7.0	6.0	6.0	8.0	2.0	0.0	3.0	1.0	1.0	0.0	7.0	1.0
GQ260083.1.1437	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
JQ516481.1.1429	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FJ686827.1.1447	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
KF561857.1.1415	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
JF690883.1.1445	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FR685098.1.1466	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0
EU777772.1.1402	1.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CU915044.1.1332	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
KF464766.1.1221	4.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
KC707541.1.1487	1.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ARNG01000007.19.1442	10.0	94.0	11.0	0.0	0.0	7.0	15.0	3.0	2.0	11.0	82.0	0.0	3.0	5.0	0.0	0.0	5.0	1.0
DQ851143.1.1540	1.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
JQ622433.1.910	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
JN969354.1.1538	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EF011164.1.1425	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CU915073.1.1363	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
APMI01014340.8783.10329	2.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
KC779510.1.1305	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
KF534713.1.1269	5.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EU134780.1.1363	5.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
JN620465.1.1506	5.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	5.0	1.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AF534191.1.1463	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
JN969356.1.1541	1.0	0.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CACX01001880.397711.399175	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AM997289.1.1499	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	30.0	0.0	0.0	0.0	18.0	9.0
DQ837568.1.1399	1.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FW306005.4351137.4352658	29.0	76.0	9.0	0.0	0.0	6.0	6.0	10.0	14.0	8.0	27.0	0.0	1.0	9.0	0.0	0.0	7.0	6.0
EF219421.1.1356	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
JF690873.1.1449	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GQ330905.1.1463	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
KF939115.1.1437	8.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
EU131995.1.1335	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AKYD01000002.2625.3981	3.0	3.0	3.0	0.0	0.0	3.0	10.0	19.0	24.0	5.0	6.0	0.0	0.0	12.0	0.0	0.0	125.0	2.0
EU409857.1.1279	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
KF741540.1.1496	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HM557249.1.1351	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HM461197.1.1492	2.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HQ883957.1.1216	4.0	1.0	0.0	2.0	0.0	0.0	2.0	3.0	3.0	1.0	1.0	0.0	0.0	3.0	0.0	0.0	4.0	0.0
KC607815.1.1415	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EU772580.1.1247	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HM557432.1.1346	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GU179551.1.1396	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0
KC431791.1.1367	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
HE576039.1.1465	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
CU915012.1.1384	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AB845252.1.1245	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
JQ428022.1.1509	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GQ867427.1.1505	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0
KF726079.1.1325	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HQ400621.1.1424	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
AF371635.1.1461	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
JF712668.1.1525	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AB369187.1.1442	1.0	0.0	9.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
KF048934.1.1443	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AB476694.1.1526	2.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0
GQ379596.1.1226	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HM557374.1.1381	3.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AY923111.1.1223	4.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0
HM557278.1.1374	5.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	23.0	0.0	0.0	0.0	0.0	56.0
HM756468.1.1253	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
HQ819595.1.1444	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
KF358451.1.1499	1.0	5.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	8.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0
EU430752.1.1495	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
JN665077.1.1503	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DQ145976.1.1532	2.0	0.0	4.0	0.0	0.0	2.0	0.0	0.0	0.0	2.0	2.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0
ALAB01000035.595.2111	1.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	1.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0
KC431781.1.1361	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HQ857765.1.1444	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0
KC907124.1.1286	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
KF228929.1.1498	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EU850462.1.1456	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HQ883965.1.1542	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
KC568145.1.1491	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
HE602827.1.1387	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
KC907125.1.1248	2.0	0.0	54.0	0.0	0.0	58.0	5.0	2.0	17.0	3.0	2.0	0.0	0.0	3.0	0.0	0.0	25.0	0.0
AY395007.1.1466	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	22.0
JQ950496.1.1465	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
JQ734774.1.1276	3.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
CP002189.629612.631222	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FJ792067.1.1370	1.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0
HM461185.1.1473	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FJ628183.1.1501	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0
HQ883950.1.1542	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
AF534195.1.1461	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EU675665.1.1262	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0
KC431800.1.1395	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EU771626.1.1395	1.0	0.0	3.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CP004345.501608.503138	1.0	3.0	2.0	0.0	0.0	3.0	4.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
JF697564.1.1440	1.0	0.0	0.0	0.0	0.0	2.0	2.0	0.0	0.0	2.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HQ336315.1.1413	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
KC002458.1.1389	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EU776615.1.1346	1.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	1.0	2.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0
GU303856.1.1495	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CBXA010000029.56328.57606	2.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
HQ728217.1.1500	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EU771673.1.1402	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AF534216.1.1462	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BADH01000368.4.1252	1.0	532.0	16.0	0.0	1.0	5.0	18.0	18.0	42.0	22.0	244.0	0.0	93.0	23.0	1.0	0.0	242.0	84.0
GU941096.1.1413	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HQ404372.1.1391	2.0	1.0	2.0	0.0	0.0	2.0	3.0	2.0	0.0	2.0	4.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0
